EDCS-ID,EDH-ID,type_of_inscription_auto,not_before,not_after,clean_text_interpretive_word,occups,occups_N,occups_cats_list
EDCS-22400457,,,69.0,117.0,Cereri Frugiferae sacrum collegium agrimensorum Carmonensium et centuriae Albores Volces Agstes Ligyes collegium agrimensorum Segobiensium et centuriae Badyes Cinens Bodnes Armores collegium agrimensorum Hienipensium et centuriae Lides Moeles Hybres Limes collegium agrimensorum Arvensium et centuriae Isurgutes Halos Arvabores Ores collegium agrimensorum Oduciensium et centuriae Galles Secus Elpes Hares collegium agrimensorum Muniguensium et centuriae Daudes Aves Albodunes Erques collegium agrimensorum Axatitanorum et centuriae Isines Alebries Lestes Hybres collegium agrimensorum Obulculensium et centuriae Melges Verges Belges Tornes civitates octo ceteri que populi res publicae collegia centuriae aere publico communiter pro frugum incrementis posuerunt libenter Marcus Ulpius Marci filius Luci nepos Marci pronepos Quirina Strabo III vir augur pontifex dedicavit decreto decurionum,"['agrimensor' 'agrimensor' 'agrimensor' 'agrimensor' 'agrimensor'
 'agrimensor' 'agrimensor' 'agrimensor']",8,"['Miscellaneous Services', 'Miscellaneous Services', 'Miscellaneous Services', 'Miscellaneous Services', 'Miscellaneous Services', 'Miscellaneous Services', 'Miscellaneous Services', 'Miscellaneous Services']"
